# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 3.413333750542569,1.9828815534576407,1.3076503707906164,133.32852162374658,0.976687437742848,-1.0000000000000122,0.14018049555196654,52.30501181727692,7.821337501115708,-22.584909115964294
 3.4225134067283847,1.9767502769751264,1.3141339416158715,133.40031881292003,0.9675077815570328,-1.0,0.14329513269525143,52.09769011660448,7.919822741769915,-22.18848729472756
 3.431747452054282,1.9706328461957416,1.3205863538812241,133.47345081509062,0.9582737362311352,-1.000000000000012,0.14651617405693756,51.89280061921187,8.020395326460845,-21.791596793413436
 3.4410365804098135,1.9645297614241863,1.3270068927615895,133.54795329674022,0.9489846078756037,-1.000000000000012,0.14984829148000045,51.690375679525864,8.123102954752218,-21.39428950938084
 3.4503815234445963,1.9584415229651606,1.3333948434318827,133.62386323111804,0.9396396648408211,-0.9999999999999881,0.15329640630493238,51.49044726279105,8.227993792570588,-20.996617981786578
 3.4597830529166385,1.952368631123364,1.339749491067019,133.7012189572547,0.9302381353687788,-1.0000000000000118,0.15686570528591628,51.29304694002207,8.335116374938208,-20.59863542792404
 3.4692419832271257,1.9463115862034965,1.3460701208419135,133.780060242175,0.9207792050582916,-1.0000000000000118,0.16056165775156747,51.09820588301821,8.444519500143024,-20.200395782797713
 3.478759174159635,1.9402708885102582,1.352356017931481,133.8604283465912,0.9112620141257821,-1.0000000000000118,0.16439003322811427,50.90595485944107,8.556252094557125,-19.801953742242514
 3.488335533843814,1.9342470383483485,1.3586064675106373,133.94236609419718,0.9016856544416032,-1.0,0.1683569218621345,50.71632422795588,8.670363065912952,-19.403364809848792
 3.4979720219658805,1.9282405360224677,1.3648207547542968,134.02591794489584,0.8920491663195365,-1.0,0.17246875414194576,50.529343933437644,8.78690112446038,-19.00468534811341
 3.507669653250976,1.922251881837316,1.370998164837375,134.11113007213945,0.8823515350344413,-1.0,0.17673232479199227,50.34504350224239,8.905914583014201,-18.605972634148955
